FileName,Emotion
3481_s_4_sad,sad
3482_s_4_sad,sad
3483_s_4_exc,exc
3484_s_4_exc,exc
3485_s_4_exc,exc
3486_s_4_exc,exc
3487_s_4_exc,exc
3488_s_4_exc,exc
3489_s_4_exc,exc
348_s_1_neu,neu
3490_s_4_exc,exc
3266_s_4_ang,ang
3282_s_4_sad,sad
3299_s_4_ang,ang
3314_s_4_ang,ang
3330_s_4_ang,ang
3347_s_4_exc,exc
3362_s_4_exc,exc
3378_s_4_exc,exc
3393_s_4_neu,neu
340_s_1_ang,ang
3426_s_4_neu,neu
3442_s_4_ang,ang
3459_s_4_sad,sad
3475_s_4_neu,neu
3491_s_4_exc,exc
3492_s_4_exc,exc
3493_s_4_exc,exc
3494_s_4_exc,exc
3495_s_4_exc,exc
3496_s_4_exc,exc
3497_s_4_exc,exc
3498_s_4_exc,exc
3499_s_4_exc,exc
349_s_1_neu,neu
34_s_1_sad,sad
3500_s_4_exc,exc
3501_s_4_exc,exc
3502_s_4_exc,exc
3503_s_4_exc,exc
3504_s_4_exc,exc
3505_s_4_exc,exc
3506_s_4_exc,exc
3508_s_4_exc,exc
3509_s_4_exc,exc
350_s_1_neu,neu
3510_s_4_exc,exc
3511_s_4_exc,exc
3512_s_4_exc,exc
3513_s_4_exc,exc
3514_s_4_exc,exc
3515_s_4_exc,exc
3516_s_4_exc,exc
3517_s_4_exc,exc
3518_s_4_exc,exc
3519_s_4_exc,exc
351_s_1_neu,neu
3520_s_4_exc,exc
3521_s_4_exc,exc
3523_s_4_exc,exc
3524_s_4_exc,exc
3525_s_4_exc,exc
3526_s_4_exc,exc
3527_s_4_exc,exc
3528_s_4_exc,exc
3529_s_4_exc,exc
352_s_1_neu,neu
3530_s_4_exc,exc
3531_s_4_exc,exc
3532_s_4_exc,exc
3533_s_4_exc,exc
3534_s_4_exc,exc
3535_s_4_exc,exc
3536_s_4_exc,exc
3537_s_4_exc,exc
3539_s_4_neu,neu
353_s_1_neu,neu
3540_s_4_exc,exc
3541_s_4_exc,exc
3542_s_4_exc,exc
3543_s_4_neu,neu
3544_s_4_neu,neu
3545_s_4_neu,neu
3546_s_4_neu,neu
3547_s_4_neu,neu
3548_s_4_neu,neu
3549_s_4_neu,neu
354_s_1_neu,neu
3550_s_4_neu,neu
3551_s_4_neu,neu
3552_s_4_neu,neu
3554_s_4_exc,exc
3555_s_4_neu,neu
3556_s_4_neu,neu
3557_s_4_neu,neu
3558_s_4_exc,exc
3559_s_4_neu,neu
355_s_1_neu,neu
3560_s_4_exc,exc
3561_s_4_exc,exc
3562_s_4_exc,exc
3563_s_4_exc,exc
3564_s_4_exc,exc
3565_s_4_exc,exc
3566_s_4_exc,exc
3567_s_4_exc,exc
3568_s_4_neu,neu
3569_s_4_exc,exc
356_s_1_exc,exc
3570_s_4_exc,exc
3571_s_4_exc,exc
3572_s_4_exc,exc
3573_s_4_neu,neu
3574_s_4_neu,neu
3575_s_4_neu,neu
3576_s_4_neu,neu
3577_s_4_neu,neu
3578_s_4_neu,neu
3579_s_4_neu,neu
3597_s_4_neu,neu
3598_s_4_neu,neu
3599_s_4_neu,neu
359_s_1_neu,neu
35_s_1_sad,sad
3600_s_4_neu,neu
3601_s_4_ang,ang
3602_s_4_neu,neu
3603_s_4_neu,neu
3604_s_4_ang,ang
3605_s_4_ang,ang
3606_s_4_ang,ang
3607_s_4_ang,ang
3608_s_4_ang,ang
3609_s_4_ang,ang
360_s_1_neu,neu
3610_s_4_ang,ang
3612_s_4_ang,ang
3613_s_4_ang,ang
3614_s_4_ang,ang
3615_s_4_ang,ang
3616_s_4_ang,ang
3617_s_4_ang,ang
3618_s_4_ang,ang
3619_s_4_ang,ang
361_s_1_neu,neu
3620_s_4_ang,ang
3621_s_4_ang,ang
3622_s_4_ang,ang
3623_s_4_neu,neu
3624_s_4_neu,neu
3625_s_4_neu,neu
3626_s_4_neu,neu
3627_s_4_neu,neu
3629_s_4_hap,hap
362_s_1_neu,neu
3630_s_4_hap,hap
3631_s_4_hap,hap
3632_s_4_hap,hap
3633_s_4_hap,hap
3634_s_4_hap,hap
3635_s_4_neu,neu
3636_s_4_sad,sad
3637_s_4_hap,hap
3638_s_4_ang,ang
3639_s_4_neu,neu
363_s_1_neu,neu
3640_s_4_hap,hap
3641_s_4_hap,hap
3642_s_4_hap,hap
3643_s_4_neu,neu
3645_s_4_hap,hap
3646_s_4_hap,hap
3647_s_4_sad,sad
3648_s_4_sad,sad
3649_s_4_sad,sad
364_s_1_neu,neu
3650_s_4_sad,sad
3651_s_4_sad,sad
3652_s_4_sad,sad
3653_s_4_sad,sad
3654_s_4_sad,sad
3655_s_4_sad,sad
3656_s_4_sad,sad
3657_s_4_sad,sad
3658_s_4_sad,sad
3659_s_4_sad,sad
365_s_1_neu,neu
3661_s_4_sad,sad
3662_s_4_sad,sad
3663_s_4_sad,sad
3664_s_4_sad,sad
3665_s_4_sad,sad
3666_s_4_hap,hap
3667_s_4_neu,neu
3668_s_4_ang,ang
3669_s_4_ang,ang
366_s_1_neu,neu
3670_s_4_ang,ang
3671_s_4_ang,ang
3672_s_4_ang,ang
3673_s_4_ang,ang
3674_s_4_ang,ang
3675_s_4_ang,ang
3676_s_4_ang,ang
3678_s_4_hap,hap
3679_s_4_exc,exc
367_s_1_neu,neu
3680_s_4_exc,exc
3681_s_4_neu,neu
3682_s_4_hap,hap
3683_s_4_neu,neu
3684_s_4_exc,exc
3685_s_4_exc,exc
3686_s_4_exc,exc
3687_s_4_ang,ang
3688_s_4_exc,exc
3689_s_4_exc,exc
368_s_1_exc,exc
3690_s_4_exc,exc
3691_s_4_exc,exc
3693_s_4_exc,exc
3694_s_4_exc,exc
3695_s_4_exc,exc
3696_s_4_exc,exc
3697_s_4_ang,ang
3698_s_4_ang,ang
3699_s_4_ang,ang
369_s_1_hap,hap
36_s_1_neu,neu
3700_s_4_ang,ang
3701_s_4_neu,neu
3702_s_4_ang,ang
3703_s_4_ang,ang
3704_s_4_ang,ang
3705_s_4_ang,ang
3706_s_4_sad,sad
3708_s_4_sad,sad
3709_s_4_sad,sad
370_s_1_exc,exc
3710_s_4_sad,sad
3711_s_4_sad,sad
3712_s_4_neu,neu
3713_s_4_sad,sad
3714_s_4_ang,ang
3715_s_4_ang,ang
3716_s_4_ang,ang
3717_s_4_sad,sad
3718_s_4_sad,sad
3719_s_4_hap,hap
371_s_1_exc,exc
3720_s_4_hap,hap
3721_s_4_hap,hap
3723_s_4_neu,neu
3724_s_4_neu,neu
3725_s_4_neu,neu
3726_s_4_exc,exc
3727_s_4_neu,neu
3728_s_4_sad,sad
3729_s_4_sad,sad
372_s_1_hap,hap
3730_s_4_neu,neu
3731_s_4_neu,neu
3732_s_4_exc,exc
3733_s_4_neu,neu
3734_s_4_exc,exc
3735_s_4_exc,exc
3736_s_4_exc,exc
3737_s_4_exc,exc
3738_s_4_exc,exc
3739_s_4_neu,neu
3757_s_4_neu,neu
3758_s_4_neu,neu
3759_s_4_neu,neu
375_s_1_neu,neu
3760_s_4_ang,ang
3761_s_4_ang,ang
3762_s_4_ang,ang
3763_s_4_ang,ang
3764_s_4_ang,ang
3765_s_4_ang,ang
3766_s_4_ang,ang
3767_s_4_ang,ang
3768_s_4_ang,ang
3769_s_4_ang,ang
376_s_1_ang,ang
3770_s_4_ang,ang
3771_s_4_ang,ang
3773_s_4_ang,ang
3774_s_4_ang,ang
3775_s_4_ang,ang
3776_s_4_ang,ang
3777_s_4_ang,ang
3778_s_4_ang,ang
3779_s_4_ang,ang
377_s_1_ang,ang
3780_s_4_ang,ang
3781_s_4_ang,ang
3782_s_4_ang,ang
3783_s_4_ang,ang
3784_s_4_ang,ang
3785_s_4_ang,ang
3786_s_4_ang,ang
3787_s_4_ang,ang
3788_s_4_neu,neu
3522_s_4_exc,exc
3538_s_4_exc,exc
3553_s_4_neu,neu
357_s_1_neu,neu
3596_s_4_neu,neu
3611_s_4_ang,ang
3628_s_4_ang,ang
3644_s_4_hap,hap
3660_s_4_sad,sad
3677_s_4_ang,ang
3692_s_4_exc,exc
3707_s_4_sad,sad
3722_s_4_hap,hap
373_s_1_hap,hap
3756_s_4_neu,neu
3772_s_4_ang,ang
3789_s_4_ang,ang
3804_s_4_ang,ang
3820_s_4_neu,neu
3837_s_4_exc,exc
3852_s_4_exc,exc
3868_s_4_neu,neu
3883_s_4_neu,neu
378_s_1_ang,ang
3790_s_4_ang,ang
3791_s_4_ang,ang
3792_s_4_ang,ang
3793_s_4_ang,ang
3794_s_4_ang,ang
3795_s_4_neu,neu
3796_s_4_ang,ang
3797_s_4_ang,ang
3798_s_4_ang,ang
3799_s_4_neu,neu
379_s_1_ang,ang
37_s_1_sad,sad
3800_s_4_ang,ang
3801_s_4_ang,ang
3802_s_4_ang,ang
3803_s_4_ang,ang
3805_s_4_ang,ang
3806_s_4_ang,ang
3807_s_4_ang,ang
3808_s_4_ang,ang
3809_s_4_ang,ang
380_s_1_sad,sad
3810_s_4_ang,ang
3811_s_4_ang,ang
3812_s_4_neu,neu
3813_s_4_neu,neu
3814_s_4_neu,neu
3815_s_4_neu,neu
3816_s_4_ang,ang
3817_s_4_ang,ang
3818_s_4_ang,ang
3819_s_4_neu,neu
381_s_1_ang,ang
3821_s_4_ang,ang
3822_s_4_ang,ang
3823_s_4_sad,sad
3824_s_4_sad,sad
3825_s_4_ang,ang
3826_s_4_sad,sad
3827_s_4_neu,neu
3828_s_4_exc,exc
3829_s_4_exc,exc
382_s_1_neu,neu
3830_s_4_exc,exc
3831_s_4_exc,exc
3832_s_4_exc,exc
3833_s_4_exc,exc
3834_s_4_exc,exc
3835_s_4_exc,exc
3836_s_4_exc,exc
3838_s_4_exc,exc
3839_s_4_exc,exc
383_s_1_hap,hap
3840_s_4_exc,exc
3841_s_4_exc,exc
3842_s_4_exc,exc
3843_s_4_hap,hap
3844_s_4_exc,exc
3845_s_4_exc,exc
3846_s_4_hap,hap
3847_s_4_hap,hap
3848_s_4_hap,hap
3849_s_4_hap,hap
384_s_1_sad,sad
3850_s_4_hap,hap
3851_s_4_exc,exc
3853_s_4_exc,exc
3854_s_4_exc,exc
3855_s_4_hap,hap
3856_s_4_hap,hap
3857_s_4_hap,hap
3858_s_4_exc,exc
3859_s_4_hap,hap
385_s_1_neu,neu
3860_s_4_hap,hap
3861_s_4_hap,hap
3862_s_4_hap,hap
3863_s_4_hap,hap
3864_s_4_hap,hap
3865_s_4_neu,neu
3866_s_4_neu,neu
3867_s_4_neu,neu
3869_s_4_neu,neu
386_s_1_neu,neu
3870_s_4_neu,neu
3871_s_4_neu,neu
3872_s_4_neu,neu
3873_s_4_neu,neu
3874_s_4_neu,neu
3875_s_4_neu,neu
3876_s_4_neu,neu
3877_s_4_neu,neu
3878_s_4_neu,neu
3879_s_4_neu,neu
387_s_1_sad,sad
3880_s_4_neu,neu
3881_s_4_neu,neu
3882_s_4_neu,neu
3884_s_4_neu,neu
3885_s_4_neu,neu
3886_s_4_neu,neu
3887_s_4_neu,neu
3888_s_4_neu,neu
3889_s_4_neu,neu
388_s_1_sad,sad
3890_s_4_neu,neu
3891_s_4_neu,neu
3892_s_4_neu,neu
3893_s_4_neu,neu
3894_s_4_neu,neu
3895_s_4_neu,neu
3896_s_4_neu,neu
3897_s_4_neu,neu
3898_s_4_neu,neu
3899_s_4_neu,neu
389_s_1_sad,sad
4040_s_4_ang,ang
4041_s_4_neu,neu
4042_s_4_ang,ang
4043_s_4_ang,ang
4044_s_4_neu,neu
4045_s_4_neu,neu
4046_s_4_ang,ang
4047_s_4_neu,neu
4048_s_4_neu,neu
4049_s_4_ang,ang
404_s_1_neu,neu
4050_s_4_ang,ang
4051_s_4_ang,ang
4052_s_4_ang,ang
4053_s_4_ang,ang
4054_s_4_ang,ang
4055_s_4_ang,ang
3917_s_4_sad,sad
3918_s_4_sad,sad
3919_s_4_sad,sad
391_s_1_neu,neu
3920_s_4_sad,sad
3921_s_4_sad,sad
3922_s_4_sad,sad
3923_s_4_sad,sad
3924_s_4_sad,sad
3925_s_4_sad,sad
3926_s_4_sad,sad
3927_s_4_sad,sad
3928_s_4_sad,sad
3929_s_4_sad,sad
392_s_1_hap,hap
3930_s_4_sad,sad
3931_s_4_sad,sad
3933_s_4_sad,sad
3934_s_4_sad,sad
3935_s_4_sad,sad
3936_s_4_sad,sad
3937_s_4_sad,sad
3938_s_4_sad,sad
3939_s_4_sad,sad
393_s_1_hap,hap
3940_s_4_sad,sad
3941_s_4_sad,sad
3942_s_4_sad,sad
3943_s_4_sad,sad
3944_s_4_sad,sad
3945_s_4_sad,sad
3946_s_4_sad,sad
3947_s_4_sad,sad
3948_s_4_sad,sad
394_s_1_hap,hap
3950_s_4_sad,sad
3951_s_4_sad,sad
3952_s_4_sad,sad
3953_s_4_sad,sad
3954_s_4_sad,sad
3956_s_4_exc,exc
3957_s_4_exc,exc
3958_s_4_exc,exc
3959_s_4_exc,exc
395_s_1_hap,hap
3960_s_4_exc,exc
3961_s_4_exc,exc
3962_s_4_exc,exc
3963_s_4_exc,exc
3964_s_4_hap,hap
3965_s_4_exc,exc
3967_s_4_exc,exc
3968_s_4_exc,exc
3969_s_4_exc,exc
396_s_1_sad,sad
3970_s_4_exc,exc
3971_s_4_exc,exc
3972_s_4_exc,exc
3973_s_4_neu,neu
3974_s_4_neu,neu
3975_s_4_exc,exc
3976_s_4_neu,neu
3977_s_4_neu,neu
3978_s_4_exc,exc
3979_s_4_exc,exc
397_s_1_neu,neu
3980_s_4_exc,exc
3981_s_4_exc,exc
3983_s_4_hap,hap
3984_s_4_hap,hap
3985_s_4_hap,hap
3986_s_4_hap,hap
3987_s_4_hap,hap
3988_s_4_hap,hap
3989_s_4_hap,hap
398_s_1_exc,exc
3990_s_4_exc,exc
3991_s_4_exc,exc
3992_s_4_exc,exc
3993_s_4_exc,exc
3994_s_4_neu,neu
3995_s_4_neu,neu
3996_s_4_neu,neu
3997_s_4_neu,neu
3999_s_4_neu,neu
399_s_1_exc,exc
39_s_1_sad,sad
3_s_1_ang,ang
4000_s_4_neu,neu
4001_s_4_neu,neu
4002_s_4_neu,neu
4003_s_4_neu,neu
4004_s_4_neu,neu
4005_s_4_neu,neu
4006_s_4_neu,neu
4007_s_4_hap,hap
4008_s_4_hap,hap
4009_s_4_hap,hap
400_s_1_neu,neu
4010_s_4_neu,neu
4012_s_4_neu,neu
4013_s_4_neu,neu
4014_s_4_neu,neu
4015_s_4_neu,neu
4016_s_4_neu,neu
4017_s_4_neu,neu
4018_s_4_neu,neu
4019_s_4_neu,neu
401_s_1_neu,neu
4020_s_4_neu,neu
4021_s_4_neu,neu
4022_s_4_neu,neu
4023_s_4_neu,neu
4024_s_4_neu,neu
4025_s_4_neu,neu
4026_s_4_neu,neu
4027_s_4_neu,neu
4028_s_4_neu,neu
4029_s_4_neu,neu
402_s_1_neu,neu
4030_s_4_neu,neu
4031_s_4_neu,neu
4032_s_4_neu,neu
4033_s_4_neu,neu
4034_s_4_sad,sad
4035_s_4_ang,ang
4036_s_4_ang,ang
4037_s_4_ang,ang
4038_s_4_neu,neu
4039_s_4_neu,neu
4057_s_4_neu,neu
4058_s_4_ang,ang
4059_s_4_ang,ang
405_s_1_neu,neu
4060_s_4_neu,neu
4061_s_4_ang,ang
4062_s_4_ang,ang
4063_s_4_neu,neu
4064_s_4_neu,neu
4065_s_4_neu,neu
4066_s_4_sad,sad
4067_s_4_ang,ang
4068_s_4_ang,ang
4069_s_4_neu,neu
406_s_1_neu,neu
4070_s_4_neu,neu
4071_s_4_ang,ang
4073_s_4_ang,ang
4074_s_4_ang,ang
4075_s_4_ang,ang
4076_s_4_ang,ang
4077_s_4_ang,ang
4078_s_4_neu,neu
4079_s_4_ang,ang
407_s_1_neu,neu
4080_s_4_ang,ang
4081_s_4_ang,ang
4082_s_4_ang,ang
4083_s_4_ang,ang
4084_s_4_ang,ang
4085_s_4_ang,ang
4086_s_4_ang,ang
4087_s_4_ang,ang
4088_s_4_ang,ang
408_s_1_hap,hap
4090_s_4_neu,neu
4091_s_4_neu,neu
4092_s_4_neu,neu
4093_s_4_neu,neu
4094_s_4_ang,ang
4095_s_4_hap,hap
4096_s_4_hap,hap
4097_s_4_hap,hap
4098_s_4_sad,sad
4099_s_4_sad,sad
409_s_1_hap,hap
40_s_1_sad,sad
4100_s_4_hap,hap
4101_s_4_sad,sad
4102_s_4_sad,sad
4103_s_4_sad,sad
4105_s_4_sad,sad
4106_s_4_sad,sad
4107_s_4_sad,sad
4108_s_4_sad,sad
4109_s_4_sad,sad
410_s_1_neu,neu
4110_s_4_sad,sad
4111_s_4_sad,sad
4112_s_4_sad,sad
4113_s_4_sad,sad
4114_s_4_hap,hap
4115_s_4_neu,neu
4116_s_4_ang,ang
4117_s_4_ang,ang
4118_s_4_ang,ang
4119_s_4_ang,ang
411_s_1_sad,sad
4121_s_4_ang,ang
4122_s_4_ang,ang
4123_s_4_ang,ang
4124_s_4_ang,ang
4125_s_4_neu,neu
4126_s_4_ang,ang
4127_s_4_ang,ang
4128_s_4_exc,exc
4129_s_4_exc,exc
412_s_1_sad,sad
4130_s_4_exc,exc
4131_s_4_neu,neu
4132_s_4_exc,exc
4133_s_4_neu,neu
4134_s_4_neu,neu
4135_s_4_neu,neu
4136_s_4_neu,neu
4138_s_4_exc,exc
4139_s_4_exc,exc
413_s_1_neu,neu
4140_s_4_exc,exc
4141_s_4_exc,exc
4142_s_4_exc,exc
4143_s_4_exc,exc
4144_s_4_exc,exc
4145_s_4_exc,exc
4146_s_4_exc,exc
4147_s_4_exc,exc
4148_s_4_neu,neu
4149_s_4_ang,ang
414_s_1_neu,neu
4150_s_4_ang,ang
4151_s_4_ang,ang
4153_s_4_sad,sad
4154_s_4_sad,sad
4155_s_4_sad,sad
4156_s_4_sad,sad
4157_s_4_sad,sad
4158_s_4_ang,ang
4159_s_4_ang,ang
415_s_1_neu,neu
4160_s_4_ang,ang
4161_s_4_ang,ang
4162_s_4_ang,ang
4163_s_4_sad,sad
4164_s_4_hap,hap
4165_s_4_hap,hap
4166_s_4_neu,neu
4167_s_4_neu,neu
4169_s_4_ang,ang
416_s_1_hap,hap
4170_s_4_neu,neu
4171_s_4_neu,neu
4172_s_4_ang,ang
4173_s_4_ang,ang
4174_s_4_ang,ang
4175_s_4_sad,sad
4176_s_4_hap,hap
4177_s_4_hap,hap
4178_s_4_hap,hap
4179_s_4_exc,exc
417_s_1_hap,hap
4180_s_4_exc,exc
4181_s_4_exc,exc
4182_s_4_exc,exc
4184_s_4_exc,exc
4185_s_4_neu,neu
4186_s_4_exc,exc
4187_s_4_exc,exc
4188_s_4_exc,exc
4189_s_4_exc,exc
418_s_1_neu,neu
4190_s_4_exc,exc
4191_s_4_exc,exc
4192_s_4_exc,exc
4193_s_4_exc,exc
4194_s_4_exc,exc
4195_s_4_exc,exc
4196_s_4_exc,exc
4197_s_4_exc,exc
4198_s_4_exc,exc
4199_s_4_exc,exc
419_s_1_neu,neu
4216_s_4_hap,hap
4232_s_4_ang,ang
4249_s_4_ang,ang
4265_s_4_neu,neu
4281_s_4_ang,ang
436_s_1_hap,hap
452_s_1_ang,ang
469_s_1_neu,neu
485_s_1_neu,neu
500_s_1_ang,ang
517_s_1_neu,neu
533_s_1_neu,neu
54_s_1_hap,hap
566_s_1_exc,exc
58_s_1_hap,hap
605_s_1_neu,neu
621_s_1_neu,neu
638_s_1_neu,neu
654_s_1_neu,neu
670_s_1_ang,ang
4217_s_4_exc,exc
4218_s_4_hap,hap
4219_s_4_neu,neu
421_s_1_hap,hap
4220_s_4_ang,ang
4221_s_4_ang,ang
4222_s_4_ang,ang
4223_s_4_ang,ang
4224_s_4_ang,ang
4225_s_4_ang,ang
4226_s_4_neu,neu
4227_s_4_ang,ang
4228_s_4_ang,ang
4229_s_4_ang,ang
422_s_1_exc,exc
4230_s_4_ang,ang
4231_s_4_ang,ang
4233_s_4_ang,ang
4234_s_4_ang,ang
4235_s_4_ang,ang
4236_s_4_ang,ang
4237_s_4_ang,ang
4238_s_4_ang,ang
4239_s_4_ang,ang
423_s_1_exc,exc
4240_s_4_ang,ang
4241_s_4_ang,ang
4242_s_4_neu,neu
4243_s_4_ang,ang
4244_s_4_ang,ang
4245_s_4_ang,ang
4246_s_4_ang,ang
4247_s_4_ang,ang
4248_s_4_ang,ang
424_s_1_hap,hap
4250_s_4_ang,ang
4251_s_4_ang,ang
4252_s_4_neu,neu
4253_s_4_ang,ang
4254_s_4_neu,neu
4255_s_4_ang,ang
4256_s_4_ang,ang
4257_s_4_ang,ang
4258_s_4_ang,ang
4259_s_4_ang,ang
425_s_1_hap,hap
4260_s_4_ang,ang
4261_s_4_ang,ang
4262_s_4_ang,ang
4263_s_4_ang,ang
4264_s_4_ang,ang
4266_s_4_ang,ang
4267_s_4_neu,neu
4268_s_4_ang,ang
4269_s_4_ang,ang
426_s_1_exc,exc
4270_s_4_ang,ang
4271_s_4_ang,ang
4272_s_4_ang,ang
4273_s_4_ang,ang
4274_s_4_ang,ang
4275_s_4_ang,ang
4276_s_4_ang,ang
4277_s_4_ang,ang
4278_s_4_ang,ang
4279_s_4_ang,ang
427_s_1_hap,hap
4280_s_4_ang,ang
4282_s_4_ang,ang
4283_s_4_ang,ang
4284_s_4_ang,ang
4285_s_4_ang,ang
4286_s_4_ang,ang
4287_s_4_ang,ang
4288_s_4_ang,ang
4289_s_4_ang,ang
428_s_1_hap,hap
429_s_1_hap,hap
42_s_1_sad,sad
430_s_1_exc,exc
431_s_1_hap,hap
432_s_1_hap,hap
433_s_1_exc,exc
434_s_1_hap,hap
435_s_1_hap,hap
