FileName,text,audio
Ci-AH39fi3Y_20,17,567
Ci-AH39fi3Y_21,14,309
Ci-AH39fi3Y_22,10,224
Ci-AH39fi3Y_23,11,138
Ci-AH39fi3Y_24,11,384
Ci-AH39fi3Y_25,18,421
Ci-AH39fi3Y_26,15,379
Ci-AH39fi3Y_27,12,210
Ci-AH39fi3Y_28,14,298
Ci-AH39fi3Y_29,19,261
Ci-AH39fi3Y_3,10,165
Ci-AH39fi3Y_30,29,621
Ci-AH39fi3Y_31,7,138
Ci-AH39fi3Y_32,8,114
Ci-AH39fi3Y_33,19,296
Ci-AH39fi3Y_34,17,291
Ci-AH39fi3Y_35,13,205
Ci-AH39fi3Y_36,29,467
Ci-AH39fi3Y_37,21,407
Ci-AH39fi3Y_38,15,275
Ci-AH39fi3Y_39,10,214
Ci-AH39fi3Y_4,12,251
Ci-AH39fi3Y_40,16,235
Ci-AH39fi3Y_41,12,138
Ci-AH39fi3Y_42,22,474
Ci-AH39fi3Y_43,14,205
Ci-AH39fi3Y_44,11,210
Ci-AH39fi3Y_5,9,105
Ci-AH39fi3Y_6,18,358
Ci-AH39fi3Y_7,12,182
Ci-AH39fi3Y_8,11,242
Ci-AH39fi3Y_9,16,256
Clx4VXItLTE_1,20,667
Clx4VXItLTE_10,33,983
Clx4VXItLTE_11,22,776
Clx4VXItLTE_12,17,458
Clx4VXItLTE_13,25,488
Clx4VXItLTE_14,7,407
Clx4VXItLTE_15,9,251
Clx4VXItLTE_16,29,674
Clx4VXItLTE_17,16,398
Clx4VXItLTE_18,11,279
Clx4VXItLTE_19,10,154
Clx4VXItLTE_2,12,319
Clx4VXItLTE_20,15,291
Clx4VXItLTE_21,12,265
Clx4VXItLTE_22,11,249
Clx4VXItLTE_23,15,560
Clx4VXItLTE_24,16,537
Clx4VXItLTE_25,13,270
Clx4VXItLTE_26,10,149
Clx4VXItLTE_27,8,198
Clx4VXItLTE_28,19,509
Clx4VXItLTE_29,21,630
Clx4VXItLTE_3,9,131
Clx4VXItLTE_30,25,772
Clx4VXItLTE_31,24,372
Clx4VXItLTE_4,10,265
Clx4VXItLTE_5,12,270
Clx4VXItLTE_6,17,472
Clx4VXItLTE_7,12,400
Clx4VXItLTE_8,10,746
Clx4VXItLTE_9,18,460
Dg_0XKD0Mf4_1,10,168
Dg_0XKD0Mf4_10,13,330
Dg_0XKD0Mf4_11,8,198
Dg_0XKD0Mf4_12,25,688
Dg_0XKD0Mf4_13,10,207
Dg_0XKD0Mf4_14,9,159
Dg_0XKD0Mf4_15,14,340
Dg_0XKD0Mf4_16,11,203
Dg_0XKD0Mf4_17,15,495
Dg_0XKD0Mf4_18,8,133
Dg_0XKD0Mf4_2,9,305
Dg_0XKD0Mf4_3,8,161
Dg_0XKD0Mf4_4,8,135
Dg_0XKD0Mf4_5,12,244
Dg_0XKD0Mf4_6,17,530
Dg_0XKD0Mf4_7,14,279
Dg_0XKD0Mf4_8,9,126
Dg_0XKD0Mf4_9,20,430
G-xst2euQUc_1,10,124
G-xst2euQUc_10,23,507
G-xst2euQUc_11,12,456
G-xst2euQUc_12,18,377
G-xst2euQUc_13,20,340
G-xst2euQUc_14,15,277
G-xst2euQUc_15,24,583
G-xst2euQUc_16,20,365
G-xst2euQUc_17,25,504
G-xst2euQUc_18,16,367
G-xst2euQUc_19,9,298
G-xst2euQUc_2,12,152
G-xst2euQUc_20,11,302
G-xst2euQUc_21,9,135
G-xst2euQUc_3,10,168
G-xst2euQUc_4,37,957
G-xst2euQUc_5,11,289
G-xst2euQUc_6,9,226
G-xst2euQUc_7,18,507
G-xst2euQUc_8,8,179
G-xst2euQUc_9,12,284
G6GlGvlkxAQ_1,31,604
G6GlGvlkxAQ_10,7,152
G6GlGvlkxAQ_11,13,316
G6GlGvlkxAQ_12,14,254
G6GlGvlkxAQ_13,24,398
G6GlGvlkxAQ_14,19,391
G6GlGvlkxAQ_15,10,282
G6GlGvlkxAQ_16,28,565
G6GlGvlkxAQ_17,12,207
G6GlGvlkxAQ_18,10,170
G6GlGvlkxAQ_19,11,200
G6GlGvlkxAQ_2,13,228
G6GlGvlkxAQ_20,9,142
G6GlGvlkxAQ_21,13,156
G6GlGvlkxAQ_22,18,391
G6GlGvlkxAQ_23,19,400
G6GlGvlkxAQ_24,34,690
G6GlGvlkxAQ_25,10,128
G6GlGvlkxAQ_26,11,205
G6GlGvlkxAQ_27,13,193
G6GlGvlkxAQ_28,8,258
G6GlGvlkxAQ_29,34,857
G6GlGvlkxAQ_3,10,128
G6GlGvlkxAQ_4,13,142
G6GlGvlkxAQ_5,19,319
G6GlGvlkxAQ_6,15,254
G6GlGvlkxAQ_7,9,126
G6GlGvlkxAQ_8,7,114
G6GlGvlkxAQ_9,24,409
GWuJjcEuzt8_1,22,572
GWuJjcEuzt8_10,8,312
GWuJjcEuzt8_11,10,249
GWuJjcEuzt8_12,11,261
GWuJjcEuzt8_13,12,384
GWuJjcEuzt8_14,22,802
GWuJjcEuzt8_15,19,915
GWuJjcEuzt8_16,25,504
GWuJjcEuzt8_17,14,433
GWuJjcEuzt8_18,12,639
GWuJjcEuzt8_2,17,488
GWuJjcEuzt8_3,16,400
GWuJjcEuzt8_4,31,939
GWuJjcEuzt8_5,11,298
GWuJjcEuzt8_6,10,421
GWuJjcEuzt8_7,21,363
GWuJjcEuzt8_8,13,242
GWuJjcEuzt8_9,9,312
HEsqda8_d0Q_1,6,172
HEsqda8_d0Q_10,13,365
HEsqda8_d0Q_11,7,170
HEsqda8_d0Q_12,9,110
HEsqda8_d0Q_13,13,191
HEsqda8_d0Q_14,10,175
HEsqda8_d0Q_15,15,268
HEsqda8_d0Q_16,8,112
HEsqda8_d0Q_17,10,145
HEsqda8_d0Q_18,23,662
HEsqda8_d0Q_19,12,354
HEsqda8_d0Q_2,9,168
HEsqda8_d0Q_20,12,230
HEsqda8_d0Q_21,12,268
HEsqda8_d0Q_22,20,351
HEsqda8_d0Q_23,13,230
HEsqda8_d0Q_24,13,237
HEsqda8_d0Q_25,13,340
HEsqda8_d0Q_26,14,217
HEsqda8_d0Q_27,11,98
HEsqda8_d0Q_28,8,133
HEsqda8_d0Q_29,10,145
HEsqda8_d0Q_3,11,237
HEsqda8_d0Q_30,11,191
HEsqda8_d0Q_31,39,1025
HEsqda8_d0Q_32,15,224
HEsqda8_d0Q_33,12,156
HEsqda8_d0Q_34,10,312
HEsqda8_d0Q_4,9,128
HEsqda8_d0Q_5,20,442
HEsqda8_d0Q_6,11,149
HEsqda8_d0Q_7,11,212
HEsqda8_d0Q_8,26,637
HEsqda8_d0Q_9,11,221
I5y0__X72p0_1,13,437
I5y0__X72p0_10,10,156
I5y0__X72p0_11,14,312
I5y0__X72p0_12,21,665
I5y0__X72p0_13,17,588
I5y0__X72p0_14,19,660
I5y0__X72p0_15,6,56
I5y0__X72p0_16,7,107
I5y0__X72p0_17,16,323
I5y0__X72p0_18,7,98
I5y0__X72p0_19,21,500
I5y0__X72p0_2,22,511
I5y0__X72p0_20,14,300
I5y0__X72p0_21,16,391
I5y0__X72p0_22,29,611
I5y0__X72p0_23,11,200
I5y0__X72p0_24,11,214
I5y0__X72p0_25,9,149
I5y0__X72p0_26,15,419
I5y0__X72p0_27,12,247
I5y0__X72p0_28,13,217
I5y0__X72p0_29,21,653
I5y0__X72p0_3,32,1032
I5y0__X72p0_30,10,165
I5y0__X72p0_31,6,66
I5y0__X72p0_32,7,75
I5y0__X72p0_33,7,179
I5y0__X72p0_34,8,128
I5y0__X72p0_35,9,219
I5y0__X72p0_36,13,184
I5y0__X72p0_37,11,212
I5y0__X72p0_38,12,205
I5y0__X72p0_39,6,138
I5y0__X72p0_4,17,625
I5y0__X72p0_5,8,103
I5y0__X72p0_6,22,395
I5y0__X72p0_7,15,296
I5y0__X72p0_8,14,358
I5y0__X72p0_9,6,112
Iu2PFX3z_1s_1,12,365
Iu2PFX3z_1s_10,14,226
Iu2PFX3z_1s_11,18,409
Iu2PFX3z_1s_12,5,112
Iu2PFX3z_1s_13,7,128
Iu2PFX3z_1s_14,12,272
Iu2PFX3z_1s_15,23,616
Iu2PFX3z_1s_16,15,312
Iu2PFX3z_1s_2,23,507
Iu2PFX3z_1s_3,26,523
Iu2PFX3z_1s_4,13,423
Iu2PFX3z_1s_5,27,581
Iu2PFX3z_1s_6,9,145
Iu2PFX3z_1s_7,9,226
Iu2PFX3z_1s_8,17,453
Iu2PFX3z_1s_9,9,131
IumbAb8q2dM_1,11,198
IumbAb8q2dM_10,19,802
IumbAb8q2dM_11,20,607
IumbAb8q2dM_12,18,439
IumbAb8q2dM_13,14,323
IumbAb8q2dM_14,18,602
IumbAb8q2dM_15,9,198
IumbAb8q2dM_16,15,330
IumbAb8q2dM_17,6,149
IumbAb8q2dM_18,17,586
IumbAb8q2dM_19,6,275
IumbAb8q2dM_2,7,131
IumbAb8q2dM_20,9,149
IumbAb8q2dM_21,10,347
IumbAb8q2dM_22,14,446
IumbAb8q2dM_3,18,307
IumbAb8q2dM_4,14,367
IumbAb8q2dM_5,8,156
IumbAb8q2dM_6,8,226
IumbAb8q2dM_7,17,628
IumbAb8q2dM_8,11,237
IumbAb8q2dM_9,13,226
Jkswaaud0hk_1,20,460
Jkswaaud0hk_10,14,330
Jkswaaud0hk_11,12,349
Jkswaaud0hk_12,16,351
Jkswaaud0hk_13,14,282
Jkswaaud0hk_14,7,156
Jkswaaud0hk_15,14,244
Jkswaaud0hk_16,10,170
Jkswaaud0hk_17,18,426
Jkswaaud0hk_18,12,275
Jkswaaud0hk_19,9,128
Jkswaaud0hk_2,11,98
Jkswaaud0hk_20,7,84
Jkswaaud0hk_3,9,224
Jkswaaud0hk_4,12,177
Jkswaaud0hk_5,10,224
Jkswaaud0hk_6,18,437
Jkswaaud0hk_7,24,337
Jkswaaud0hk_8,8,177
Jkswaaud0hk_9,8,147
LSi-o-IrDMs_1,9,200
LSi-o-IrDMs_10,10,293
LSi-o-IrDMs_11,15,212
LSi-o-IrDMs_12,7,128
LSi-o-IrDMs_13,8,124
LSi-o-IrDMs_14,21,488
LSi-o-IrDMs_15,8,121
LSi-o-IrDMs_16,18,284
LSi-o-IrDMs_17,9,309
LSi-o-IrDMs_18,10,240
LSi-o-IrDMs_19,9,200
LSi-o-IrDMs_2,16,367
LSi-o-IrDMs_20,56,1227
LSi-o-IrDMs_21,12,335
LSi-o-IrDMs_22,28,516
LSi-o-IrDMs_23,13,193
LSi-o-IrDMs_24,7,63
LSi-o-IrDMs_25,13,182
LSi-o-IrDMs_26,16,291
LSi-o-IrDMs_27,14,247
LSi-o-IrDMs_28,13,228
LSi-o-IrDMs_29,54,1148
LSi-o-IrDMs_3,20,309
LSi-o-IrDMs_4,16,275
LSi-o-IrDMs_5,16,235
LSi-o-IrDMs_6,9,196
LSi-o-IrDMs_7,8,193
LSi-o-IrDMs_8,9,82
LSi-o-IrDMs_9,17,398
MLal-t_vJPM_1,17,354
MLal-t_vJPM_10,9,142
MLal-t_vJPM_11,42,1663
MLal-t_vJPM_12,20,590
MLal-t_vJPM_13,9,140
MLal-t_vJPM_14,11,217
MLal-t_vJPM_15,40,1090
MLal-t_vJPM_16,11,451
MLal-t_vJPM_17,19,672
MLal-t_vJPM_18,28,282
MLal-t_vJPM_2,14,230
MLal-t_vJPM_3,8,105
MLal-t_vJPM_4,16,354
MLal-t_vJPM_5,11,372
MLal-t_vJPM_6,9,263
MLal-t_vJPM_7,10,163
MLal-t_vJPM_8,7,203
MLal-t_vJPM_9,8,333
Njd1F0vZSm4_1,11,377
Njd1F0vZSm4_10,18,370
Njd1F0vZSm4_11,14,565
Njd1F0vZSm4_12,10,395
Njd1F0vZSm4_13,10,428
Njd1F0vZSm4_2,12,493
Njd1F0vZSm4_3,9,235
Njd1F0vZSm4_4,10,337
Njd1F0vZSm4_5,8,96
Njd1F0vZSm4_6,12,319
Njd1F0vZSm4_7,9,210
Njd1F0vZSm4_8,15,349
Njd1F0vZSm4_9,31,920
Nzq88NnDkEk_1,29,834
Nzq88NnDkEk_10,19,500
Nzq88NnDkEk_11,13,296
Nzq88NnDkEk_12,12,319
Nzq88NnDkEk_13,13,296
Nzq88NnDkEk_14,26,502
Nzq88NnDkEk_15,25,730
Nzq88NnDkEk_16,14,472
Nzq88NnDkEk_17,28,683
Nzq88NnDkEk_18,23,504
Nzq88NnDkEk_19,28,790
Nzq88NnDkEk_2,18,502
Nzq88NnDkEk_20,17,391
Nzq88NnDkEk_21,25,528
Nzq88NnDkEk_22,15,426
Nzq88NnDkEk_23,11,212
Nzq88NnDkEk_24,24,549
Nzq88NnDkEk_25,18,402
Nzq88NnDkEk_26,32,929
Nzq88NnDkEk_27,7,156
Nzq88NnDkEk_28,14,233
Nzq88NnDkEk_29,14,358
Nzq88NnDkEk_3,11,261
Nzq88NnDkEk_30,26,618
Nzq88NnDkEk_31,13,200
Nzq88NnDkEk_32,12,335
Nzq88NnDkEk_4,22,300
Nzq88NnDkEk_5,9,135
Nzq88NnDkEk_6,17,465
Nzq88NnDkEk_7,26,437
Nzq88NnDkEk_8,21,351
Nzq88NnDkEk_9,21,567
OQvJTdtJ2H4_1,8,66
OQvJTdtJ2H4_10,13,272
OQvJTdtJ2H4_11,11,258
OQvJTdtJ2H4_12,9,258
OQvJTdtJ2H4_13,9,168
OQvJTdtJ2H4_14,29,762
OQvJTdtJ2H4_15,18,463
OQvJTdtJ2H4_16,18,667
OQvJTdtJ2H4_2,11,179
OQvJTdtJ2H4_3,18,446
OQvJTdtJ2H4_4,10,672
OQvJTdtJ2H4_5,9,149
OQvJTdtJ2H4_6,17,323
OQvJTdtJ2H4_7,25,746
OQvJTdtJ2H4_8,14,398
OQvJTdtJ2H4_9,18,665
OtBXNcAL_lE_1,13,532
OtBXNcAL_lE_10,11,233
OtBXNcAL_lE_11,17,386
OtBXNcAL_lE_12,10,377
OtBXNcAL_lE_13,11,395
OtBXNcAL_lE_14,6,198
OtBXNcAL_lE_15,11,198
OtBXNcAL_lE_16,23,377
OtBXNcAL_lE_17,16,374
OtBXNcAL_lE_18,7,56
OtBXNcAL_lE_19,17,481
OtBXNcAL_lE_2,11,405
OtBXNcAL_lE_20,10,340
OtBXNcAL_lE_21,15,367
OtBXNcAL_lE_22,11,212
OtBXNcAL_lE_23,8,384
OtBXNcAL_lE_24,11,221
OtBXNcAL_lE_3,13,377
OtBXNcAL_lE_4,13,388
OtBXNcAL_lE_5,24,667
OtBXNcAL_lE_6,11,233
OtBXNcAL_lE_7,11,237
OtBXNcAL_lE_8,12,163
OtBXNcAL_lE_9,12,107
Oz06ZWiO20M_1,30,783
Oz06ZWiO20M_10,19,681
Oz06ZWiO20M_11,74,2081
Oz06ZWiO20M_12,20,453
Oz06ZWiO20M_13,13,298
Oz06ZWiO20M_14,23,549
Oz06ZWiO20M_15,25,806
Oz06ZWiO20M_16,24,751
Oz06ZWiO20M_17,20,365
Oz06ZWiO20M_18,8,107
Oz06ZWiO20M_19,35,936
Oz06ZWiO20M_2,15,330
Oz06ZWiO20M_20,25,579
Oz06ZWiO20M_21,12,214
Oz06ZWiO20M_22,18,393
Oz06ZWiO20M_23,13,191
Oz06ZWiO20M_24,21,474
Oz06ZWiO20M_25,33,885
Oz06ZWiO20M_3,19,342
Oz06ZWiO20M_4,12,374
Oz06ZWiO20M_5,29,700
Oz06ZWiO20M_6,21,744
Oz06ZWiO20M_7,7,142
Oz06ZWiO20M_8,18,426
Oz06ZWiO20M_9,16,240
POKffnXeBds_1,10,214
POKffnXeBds_10,39,895
POKffnXeBds_11,13,184
POKffnXeBds_12,9,172
POKffnXeBds_13,10,172
POKffnXeBds_2,32,702
POKffnXeBds_3,22,472
POKffnXeBds_4,10,233
POKffnXeBds_5,13,177
POKffnXeBds_6,12,251
POKffnXeBds_7,16,356
POKffnXeBds_8,19,405
POKffnXeBds_9,13,316
PZ-lDQFboO8_1,12,224
PZ-lDQFboO8_10,9,126
PZ-lDQFboO8_11,6,131
PZ-lDQFboO8_12,30,669
PZ-lDQFboO8_2,12,272
PZ-lDQFboO8_3,26,604
PZ-lDQFboO8_4,22,583
PZ-lDQFboO8_5,33,818
PZ-lDQFboO8_6,17,428
PZ-lDQFboO8_7,23,504
PZ-lDQFboO8_8,34,776
PZ-lDQFboO8_9,28,651
QN9ZIUWUXsY_1,32,1020
QN9ZIUWUXsY_10,19,307
QN9ZIUWUXsY_11,13,409
QN9ZIUWUXsY_12,20,532
QN9ZIUWUXsY_13,22,693
QN9ZIUWUXsY_14,24,734
QN9ZIUWUXsY_15,31,860
QN9ZIUWUXsY_16,32,816
QN9ZIUWUXsY_17,11,175
QN9ZIUWUXsY_18,10,265
QN9ZIUWUXsY_2,13,182
QN9ZIUWUXsY_3,12,172
QN9ZIUWUXsY_4,16,442
QN9ZIUWUXsY_5,13,356
QN9ZIUWUXsY_6,19,377
QN9ZIUWUXsY_7,21,616
QN9ZIUWUXsY_8,8,244
QN9ZIUWUXsY_9,8,184
Qr1Ca94K55A_1,16,504
Qr1Ca94K55A_10,27,741
Qr1Ca94K55A_11,9,168
Qr1Ca94K55A_12,23,574
Qr1Ca94K55A_13,19,588
Qr1Ca94K55A_14,37,1108
Qr1Ca94K55A_2,8,114
Qr1Ca94K55A_3,10,140
Qr1Ca94K55A_4,26,644
Qr1Ca94K55A_5,14,254
Qr1Ca94K55A_6,24,581
Qr1Ca94K55A_7,19,597
Qr1Ca94K55A_8,18,470
Qr1Ca94K55A_9,8,145
Sqr0AcuoNnk_1,12,337
Sqr0AcuoNnk_10,12,495
Sqr0AcuoNnk_11,14,430
Sqr0AcuoNnk_12,12,242
Sqr0AcuoNnk_13,57,1638
Sqr0AcuoNnk_14,15,398
Sqr0AcuoNnk_15,23,472
Sqr0AcuoNnk_16,14,263
Sqr0AcuoNnk_17,22,588
Sqr0AcuoNnk_18,9,131
Sqr0AcuoNnk_19,6,114
Sqr0AcuoNnk_2,15,446
Sqr0AcuoNnk_20,23,363
Sqr0AcuoNnk_21,23,902
Sqr0AcuoNnk_22,9,314
Sqr0AcuoNnk_3,13,289
Sqr0AcuoNnk_4,31,776
Sqr0AcuoNnk_5,11,198
Sqr0AcuoNnk_6,33,897
Sqr0AcuoNnk_7,16,563
Sqr0AcuoNnk_8,11,284
Sqr0AcuoNnk_9,10,142
TvyZBvOMOTc_1,13,212
TvyZBvOMOTc_10,32,590
TvyZBvOMOTc_11,20,272
TvyZBvOMOTc_12,20,365
TvyZBvOMOTc_13,14,219
TvyZBvOMOTc_14,22,567
TvyZBvOMOTc_15,29,600
TvyZBvOMOTc_2,8,126
TvyZBvOMOTc_3,19,481
TvyZBvOMOTc_4,23,544
TvyZBvOMOTc_5,8,154
TvyZBvOMOTc_6,15,268
TvyZBvOMOTc_7,9,98
TvyZBvOMOTc_8,14,258
TvyZBvOMOTc_9,26,639
VCslbP0mgZI_1,5,52
VCslbP0mgZI_10,14,228
VCslbP0mgZI_11,69,1919
VCslbP0mgZI_12,58,2186
VCslbP0mgZI_13,20,407
VCslbP0mgZI_14,31,897
VCslbP0mgZI_15,28,760
VCslbP0mgZI_16,11,219
VCslbP0mgZI_17,18,212
VCslbP0mgZI_2,19,539
VCslbP0mgZI_3,17,361
VCslbP0mgZI_4,37,1083
VCslbP0mgZI_5,28,855
VCslbP0mgZI_6,12,221
VCslbP0mgZI_7,42,1183
VCslbP0mgZI_8,126,3860
VCslbP0mgZI_9,28,853
VbQk4H8hgr0_1,17,272
VbQk4H8hgr0_10,8,165
VbQk4H8hgr0_11,7,96
VbQk4H8hgr0_12,6,138
VbQk4H8hgr0_13,10,186
VbQk4H8hgr0_14,13,198
VbQk4H8hgr0_15,10,149
VbQk4H8hgr0_16,13,277
VbQk4H8hgr0_17,26,609
VbQk4H8hgr0_18,10,226
VbQk4H8hgr0_19,12,249
VbQk4H8hgr0_2,14,344
VbQk4H8hgr0_20,29,709
VbQk4H8hgr0_21,7,170
VbQk4H8hgr0_22,15,330
VbQk4H8hgr0_23,14,161
VbQk4H8hgr0_24,11,249
VbQk4H8hgr0_25,11,328
VbQk4H8hgr0_26,41,857
VbQk4H8hgr0_27,11,189
VbQk4H8hgr0_28,8,244
VbQk4H8hgr0_29,16,219
VbQk4H8hgr0_3,16,272
VbQk4H8hgr0_30,19,300
VbQk4H8hgr0_31,15,265
VbQk4H8hgr0_32,9,138
VbQk4H8hgr0_33,16,426
VbQk4H8hgr0_34,25,437
VbQk4H8hgr0_35,20,563
VbQk4H8hgr0_36,18,409
VbQk4H8hgr0_37,12,312
VbQk4H8hgr0_38,11,212
VbQk4H8hgr0_39,15,347
VbQk4H8hgr0_4,14,254
VbQk4H8hgr0_40,22,479
VbQk4H8hgr0_41,16,326
VbQk4H8hgr0_42,11,159
VbQk4H8hgr0_43,18,307
VbQk4H8hgr0_44,6,138
VbQk4H8hgr0_45,11,263
VbQk4H8hgr0_46,11,163
VbQk4H8hgr0_47,11,247
VbQk4H8hgr0_48,17,372
VbQk4H8hgr0_49,11,367
VbQk4H8hgr0_5,9,133
VbQk4H8hgr0_50,9,110
VbQk4H8hgr0_51,14,177
VbQk4H8hgr0_52,14,333
VbQk4H8hgr0_53,6,156
VbQk4H8hgr0_54,16,270
VbQk4H8hgr0_55,10,207
VbQk4H8hgr0_6,20,446
VbQk4H8hgr0_7,10,270
VbQk4H8hgr0_8,10,84
VbQk4H8hgr0_9,16,314
Vj1wYRQjB-o_1,13,488
Vj1wYRQjB-o_2,24,481
Vj1wYRQjB-o_3,8,198
Vj1wYRQjB-o_4,11,172
Vj1wYRQjB-o_5,10,142
Vj1wYRQjB-o_6,13,405
Vj1wYRQjB-o_7,12,279
Vj1wYRQjB-o_8,11,165
Vj1wYRQjB-o_9,12,210
W8NXH0Djyww_1,9,326
W8NXH0Djyww_10,10,154
W8NXH0Djyww_11,26,707
W8NXH0Djyww_12,11,293
W8NXH0Djyww_13,15,351
W8NXH0Djyww_14,9,224
W8NXH0Djyww_15,12,254
W8NXH0Djyww_16,25,667
W8NXH0Djyww_17,11,391
W8NXH0Djyww_18,34,950
W8NXH0Djyww_19,16,298
W8NXH0Djyww_2,7,56
W8NXH0Djyww_20,10,172
W8NXH0Djyww_21,8,124
W8NXH0Djyww_22,12,488
W8NXH0Djyww_23,8,140
W8NXH0Djyww_24,13,570
W8NXH0Djyww_25,18,491
W8NXH0Djyww_26,11,263
W8NXH0Djyww_27,14,305
W8NXH0Djyww_28,12,272
W8NXH0Djyww_29,30,744
W8NXH0Djyww_3,17,219
W8NXH0Djyww_30,8,142
W8NXH0Djyww_31,10,261
W8NXH0Djyww_32,17,412
W8NXH0Djyww_4,13,217
W8NXH0Djyww_5,13,326
W8NXH0Djyww_6,11,135
W8NXH0Djyww_7,8,114
W8NXH0Djyww_8,19,602
W8NXH0Djyww_9,11,268
